name;identifier;SMILES;inchikey;MW;LogP;pubchem;chEMBL;membrane;method;temperature;charge;note;LogK;LogPerm_molmedb_value;primary_reference;method_label;Perm
MM473594;MM473594;CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)(F)F)ccc3F)cc3[nH]c(Nc4c(F)cccc4Cl)nc23)O1;DNVUWMRRGUVVRF-UHFFFAOYSA-N;536.89;7.22;86664693;CHEMBL4228804;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4221873/target=_blank>CHEMBL4221873</a>;;-6.21;Muthukaman N, Deshmukh S, Tambe M, Pisal D, Tondlekar S, Shaikh M, Sarode N, Kattige VG, Sawant P, Pisat M, Karande V, Honnegowda S, Kulkarni A, Behera D, Jadhav SB, Sangana RR, Gudi GS, Khairatkar-Joshi N, Gharat LA.: Alleviating CYP and hERG liabilities by structure optimization of dihydrofuran-fused tricyclic benzo[d]imidazole series - Potent, selective and orally efficacious microsomal prostaglandin E synthase-1 (mPGES-1) inhibitors: Part-2. Bioorg Med Chem Lett, Volume 28 (7), 2018;PAMPA;0.0000006165950018614822
MM473577;MM473577;COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F;RGNZNWVPZKJPFW-UHFFFAOYSA-N;505.53;4.11;141471198;CHEMBL4228946;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4220372/target=_blank>CHEMBL4220372</a>;;-5.02;Lin S, Wang C, Ji M, Wu D, Lv Y, Sheng L, Han F, Dong Y, Zhang K, Yang Y, Li Y, Chen X, Xu H.: Discovery of new thienopyrimidine derivatives as potent and orally efficacious phosphoinositide 3-kinase inhibitors. Bioorg Med Chem, Volume 26 (3), 2018;PAMPA;0.000009549925860214369
MM474691;MM474691;CC(=O)C1(C(=O)NC(C(=O)N2CC(O)CC2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)CC1;JNBFSDQPUBSKFV-FUPPJEDESA-N;540.69;2.6;129900324;CHEMBL4228950;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4219886/target=_blank>CHEMBL4219886</a>;;-5.82;Soares P, Gadd MS, Frost J, Galdeano C, Ellis L, Epemolu O, Rocha S, Read KD, Ciulli A.: Group-Based Optimization of Potent and Cell-Active Inhibitors of the von Hippel-Lindau (VHL) E3 Ubiquitin Ligase: Structure-Activity Relationships Leading to the Chemical Probe (2S,4R)-1-((S)-2-(1-Cyanocyclopropanecarboxamido)-3,3-dimethylbutanoyl)-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide (VH298). J Med Chem, Volume 61 (2), 2018;PAMPA;0.0000015135612484362072
MM473598;MM473598;CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3[nH]c(Nc4c(Cl)cccc4Cl)nc23)O1;QEIIWOFOFSQYRJ-UHFFFAOYSA-N;536.34;6.99;56970442;CHEMBL4229061;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4221873/target=_blank>CHEMBL4221873</a>;;-6.2;Muthukaman N, Deshmukh S, Tambe M, Pisal D, Tondlekar S, Shaikh M, Sarode N, Kattige VG, Sawant P, Pisat M, Karande V, Honnegowda S, Kulkarni A, Behera D, Jadhav SB, Sangana RR, Gudi GS, Khairatkar-Joshi N, Gharat LA.: Alleviating CYP and hERG liabilities by structure optimization of dihydrofuran-fused tricyclic benzo[d]imidazole series - Potent, selective and orally efficacious microsomal prostaglandin E synthase-1 (mPGES-1) inhibitors: Part-2. Bioorg Med Chem Lett, Volume 28 (7), 2018;PAMPA;0.000000630957344480193
MM474703;MM474703;C=CC(=O)NCCCCC(NC(=O)Cc1ccccc1)C(=O)N1CCN(c2ccncc2)CC1;NMCYQGLOFWXBDX-QHCPKHFHSA-N;463.58;1.93;145987736;CHEMBL4229073;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4223782/target=_blank>CHEMBL4223782</a>;;-6.29;Wodtke R, Hauser C, Ruiz-GĂłmez G, JĂ¤ckel E, Bauer D, Lohse M, Wong A, Pufe J, Ludwig FA, Fischer S, Hauser S, Greif D, Pisabarro MT, Pietzsch J, Pietsch M, LĂ¶ser R.: N<sup>Îµ</sup>-Acryloyllysine Piperazides as Irreversible Inhibitors of Transglutaminase 2: Synthesis, Structure-Activity Relationships, and Pharmacokinetic Profiling. J Med Chem, Volume 61 (10), 2018;PAMPA;0.0000005128613839913648
MM474693;MM474693;Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2CCC2)C(C)(C)C)cc1;DKNMIOWXDLCWDG-FUPPJEDESA-N;512.68;3.03;129900326;CHEMBL4229211;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4219886/target=_blank>CHEMBL4219886</a>;;-5.94;Soares P, Gadd MS, Frost J, Galdeano C, Ellis L, Epemolu O, Rocha S, Read KD, Ciulli A.: Group-Based Optimization of Potent and Cell-Active Inhibitors of the von Hippel-Lindau (VHL) E3 Ubiquitin Ligase: Structure-Activity Relationships Leading to the Chemical Probe (2S,4R)-1-((S)-2-(1-Cyanocyclopropanecarboxamido)-3,3-dimethylbutanoyl)-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide (VH298). J Med Chem, Volume 61 (2), 2018;PAMPA;0.0000011481536214968817
Salicylic Acid;MM00093;O=C(O)c1ccccc1O;YGSDEFSMJLZEOE-UHFFFAOYSA-N;138.12;1.09;338;CHEMBL424;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL3066824/target=_blank>CHEMBL3066824</a>;;-5.92;Akamatsu M.: Importance of physicochemical properties for the design of new pesticides. J Agric Food Chem, Volume 59 (7), 2011;PAMPA;0.0000012022644346174132
MM474348;MM474348;COc1ccc(-c2ccc(SC3OC(CO)C(O)C(O)C3O)c(C)c2)cn1;KLVGDKOONMJQQH-RBPQIDMKSA-N;393.46;0.96;145985706;CHEMBL4240199;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4233910/target=_blank>CHEMBL4233910</a>;;-4.92;Sattigeri JA, Garg M, Bhateja P, Soni A, Rauf ARA, Gupta M, Deshmukh MS, Jain T, Alekar N, Barman TK, Jha P, Chaira T, Bambal RB, Upadhyay DJ, Nishi T.: Synthesis and evaluation of thiomannosides, potent and orally active FimH inhibitors. Bioorg Med Chem Lett, Volume 28 (17), 2018;PAMPA;0.000012022644346174132
MM472862;MM472862;CCCc1cc(C(=O)OC)c(NC(=O)C2CCN(C(C)=O)CC2)s1;IHQFYSBFEDCARV-UHFFFAOYSA-N;352.46;2.68;6470019;CHEMBL4245882;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4234721/target=_blank>CHEMBL4234721</a>;;-4.5;Ozen Z, Dash RC, McCarthy KR, Chow SA, Rizzo AA, Korzhnev DM, Hadden MK.: Small molecule scaffolds that disrupt the Rev1-CT/RIR protein-protein interaction. Bioorg Med Chem, Volume 26 (14), 2018;PAMPA;0.000031622776601683795
MM474347;MM474347;COc1ncc(-c2cc(OCC3CCCN(CCC4CCOCC4)C3)c3cnn(C)c3n2)cc1NS(C)(=O)=O;IHEZCWZVYIBFRC-HXUWFJFHSA-N;558.71;3.32;138319687;CHEMBL4250271;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4232717/target=_blank>CHEMBL4232717</a>;;-4.66;Hamajima T, Takahashi F, Kato K, Sugano Y, Yamaki S, Moritomo A, Kubo S, Nakamura K, Yamagami K, Hamakawa N, Yokoo K, Fukahori H.: Optimization and in vivo evaluation of pyrazolopyridines as a potent and selective PI3KÎ´ inhibitor. Bioorg Med Chem, Volume 26 (14), 2018;PAMPA;0.00002187761623949552
MM474380;MM474380;COc1ccc(-c2ccc(Sc3cc(=O)n(O)c(=O)[nH]3)cc2)cc1OC;VFQDFESUBBNARZ-UHFFFAOYSA-N;372.4;2.61;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4273396/target=_blank>CHEMBL4273396</a>;;-6.05;Wang L, Tang J, Huber AD, Casey MC, Kirby KA, Wilson DJ, Kankanala J, Xie J, Parniak MA, Sarafianos SG, Wang Z.: 6-Arylthio-3-hydroxypyrimidine-2,4-diones potently inhibited HIV reverse transcriptase-associated RNase H with antiviral activity. Eur J Med Chem, Volume 156, 2018;PAMPA;0.0000008912509381337459
MM472869;MM472869;CN(c1ccc(-c2cc3cccnc3cc2O)nn1)C1CC(C)(C)NC(C)(C)C1;NBDLBNPFPBBYKY-UHFFFAOYSA-N;391.52;4.14;136607508;CHEMBL4277023;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-4.5;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.000031622776601683795
MM473617;MM473617;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(C5CCNCC5)cc4)cnc23)c2ccccc12;MIPSILMPJSYIFB-UHFFFAOYSA-N;483.6;4.33;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-4.1;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.00007943282347242822
MM472863;MM472863;CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)c(F)c3-2)C1;HZYGUYMZIQSDQB-UHFFFAOYSA-N;406.44;3.05;138978963;CHEMBL4277929;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4256512/target=_blank>CHEMBL4256512</a>;;-4.1;Velcicky J, Schlapbach A, Heng R, Revesz L, Pflieger D, Blum E, Hawtin S, Huppertz C, Feifel R, Hersperger R.: Modulating ADME Properties by Fluorination: MK2 Inhibitors with Improved Oral Exposure. ACS Med Chem Lett, Volume 9 (4), 2018;PAMPA;0.00007943282347242822
MM474368;MM474368;CSc1nc(Nc2cc(O)ccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1;OPDQSMNCCLSERS-UHFFFAOYSA-N;446.36;5.63;145982279;CHEMBL4277981;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.49;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000003235936569296281
MM473619;MM473619;CC(C)(CN1CCCCC1)Oc1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1;DAFARWVYCHDMTM-UHFFFAOYSA-N;555.7;5.51;118664795;CHEMBL4278219;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-2.72;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.0019054607179632462
MM474367;MM474367;CSc1nc(Nc2cc(O)ccc2Cl)c2cnn(CC(C)c3ccccc3)c2n1;WMAZRAKOIJGGJC-UHFFFAOYSA-N;425.95;5.45;145981153;CHEMBL4278410;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.08;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.00000831763771102671
MM472870;MM472870;CN(c1ccc(-c2cc3cnccc3cc2O)nn1)C1CC(C)(C)NC(C)(C)C1;UISGQKNCYSNSMB-UHFFFAOYSA-N;391.52;4.14;136607554;CHEMBL4279018;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-4.3;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.00005011872336272725
MM473615;MM473615;CN(C)CCOc1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cn1;NEWWJMLDJTYMCU-UHFFFAOYSA-N;488.57;3.2;118664997;CHEMBL4279135;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-5.06;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.000008709635899560814
MM472874;MM472874;CC1(C)CC(Cc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1;SJIRMWMHWILMPD-UHFFFAOYSA-N;391.52;4.34;136598251;CHEMBL4279463;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-5.3;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.000005011872336272725
MM473614;MM473614;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(N5CCNCC5)nc4)cnc23)c2ccccc12;XFJVPVBSVAEFDT-UHFFFAOYSA-N;485.57;2.67;118664846;CHEMBL4280585;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-5.08;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.00000831763771102671
MM473623;MM473623;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(CN5CCCC5)cc4)cnc23)c2ccccc12;XWGDXVQVFWLJTN-UHFFFAOYSA-N;483.6;4.46;118664891;CHEMBL4281166;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-3.33;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.00046773514128719813
MM474718;MM474718;COc1ccc(-c2nc(C)ccc2OCc2cc(C)ccn2)cc1;FMOCTBWTIGZFKK-UHFFFAOYSA-N;320.39;4.35;145981987;CHEMBL4281815;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268687/target=_blank>CHEMBL4268687</a>;;-4.48;Barker MD, Liddle J, Atkinson FL, Wilson DM, Dickson MC, Ramirez-Molina C, Lewis H, Davis RP, Somers DO, Neu M, Jones E, Watson R.: Discovery of potent and selective Spleen Tyrosine Kinase inhibitors for the topical treatment of inflammatory skin disease. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000033113112148259076
MM474374;MM474374;Oc1cccc(Nc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1;IEYDYHPFPKSECG-UHFFFAOYSA-N;511.05;4.68;145980898;CHEMBL4283149;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.35;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000004466835921509635
MM473622;MM473622;CC(C)(N)c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1;AUMUDSIJXFAGAL-UHFFFAOYSA-N;457.56;4.06;118664858;CHEMBL4283315;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-5.03;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.000009332543007969906
MM472873;MM472873;CN(c1ccc(-c2ccc(-c3cn[nH]c3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1;XSBJQWNBBMWICJ-UHFFFAOYSA-N;406.53;3.98;136598218;CHEMBL4283367;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-5.4;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.000003981071705534969
MM474372;MM474372;OCCNc1nc(Nc2cc(O)ccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1;BSXZBINSNZUPHA-UHFFFAOYSA-N;459.34;4.31;145990977;CHEMBL4283564;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.57;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.0000026915348039269138
MM473624;MM473624;CC(c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1)N1CCCC1;IPESYYFOXATSFJ-UHFFFAOYSA-N;497.62;5.02;138454752;CHEMBL4283638;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-2.95;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.001122018454301963
MM473618;MM473618;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)c2ccccc12;ZFWFUCVUVAVKEL-UHFFFAOYSA-N;527.65;4.73;118664628;CHEMBL4285523;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-3.32;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.00047863009232263854
MM474366;MM474366;Oc1ccc(Cl)c(Nc2ncnc3c2cnn3CC(Cl)c2ccccc2)c1;VVZUXGYMJIQUBC-UHFFFAOYSA-N;400.27;4.91;145991326;CHEMBL4286320;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.36;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000004365158322401657
MM474722;MM474722;Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1;UGDKPWVVBKHRDK-UHFFFAOYSA-N;445.47;2.19;121334520;CHEMBL4286698;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4276466/target=_blank>CHEMBL4276466</a>;;-5.28;Rageot D, Bohnacker T, Melone A, Langlois JB, Borsari C, Hillmann P, Sele AM, Beaufils F, Zvelebil M, Hebeisen P, LĂ¶scher W, Burke J, Fabbro D, Wymann MP.: Discovery and Preclinical Characterization of 5-[4,6-Bis({3-oxa-8-azabicyclo[3.2.1]octan-8-yl})-1,3,5-triazin-2-yl]-4-(difluoromethyl)pyridin-2-amine (PQR620), a Highly Potent and Selective mTORC1/2 Inhibitor for Cancer and Neurological Disorders. J Med Chem, Volume 61 (22), 2018;PAMPA;0.000005248074602497723
MM474716;MM474716;CN1CCC(c2nc(-c3ccc(F)c(NS(C)(=O)=O)c3)c(-c3ccnc(NCC4CC4)n3)s2)CC1;LIGMPEYLZKWWSR-UHFFFAOYSA-N;516.67;4.41;145991807;CHEMBL4286841;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4267046/target=_blank>CHEMBL4267046</a>;;-5.24;Tsagris DJ, Birchall K, Bouloc N, Large JM, Merritt A, Smiljanic-Hurley E, Wheldon M, Ansell KH, Kettleborough C, Whalley D, Stewart LB, Bowyer PW, Baker DA, Osborne SA.: Trisubstituted thiazoles as potent and selective inhibitors of Plasmodium falciparum protein kinase G (PfPKG). Bioorg Med Chem Lett, Volume 28 (19), 2018;PAMPA;0.000005754399373371567
MM474370;MM474370;Oc1ccc(Cl)c(Nc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1;UIJQBIDJNBKOKC-UHFFFAOYSA-N;545.5;5.33;145992041;CHEMBL4286927;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.01;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000009772372209558111
MM472871;MM472871;CN(c1ccc(-c2ccc(-n3ccc(N)n3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1;IUQMBINWIGHFMS-UHFFFAOYSA-N;421.55;3.36;136377142;CHEMBL4286948;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-5.2;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.00000630957344480193
